numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
7145,Carly Carter,Janice Davis,TDFC50368260540058,2,0.3579475574,0.0,2017-10-25T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.0,40000.0,,2019-12-31T00:00:00,3477152.0,1539191.0,3533037.0,1993846.0,253042.0,1331803.0,714193.0,9520444.0,3833864.0,12.0,5686580.0,2016.0,De 0 a 5 anos,100000.0,False,True,1.0,314485.0,2020-12-10T13:36:08
7146,Terence Newton,Dr. Bruce Gould,PQAJ38876945537060,6,0.391773279,0.0,2016-05-18T00:00:00,30,8419.82,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,-0.764783473484328,50000.0,,2019-12-31T00:00:00,2092976.0,28741.0,2194253.0,2041151.0,0.0,1337579.0,371591.0,4366085.0,2531780.0,12.0,1834305.0,2015.0,De 0 a 5 anos,150000.0,False,True,0.9235577488,148775.0,2020-12-10T13:40:36
7147,Norman Walker,Georgia Kent,SQMN81583387099035,19,0.4516550417,0.0,2015-07-27T00:00:00,148,3719.52,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,-0.866025403784439,20000.0,,,,,,,,,,1510188.0,0.0,12.0,0.0,2008.0,De 11 a 16 anos,3000.0,False,False,0.6693270714,5400.0,2020-12-10T13:41:02
7148,Anne Farrell,Duncan Charlton,SHWK76513287332193,17,0.5559133889,0.0,2018-07-02T00:00:00,68,17933.33,20000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4821428571428571,0.5178571428571428,0.866025403784439,10000.0,,2019-12-31T00:00:00,4411485.0,5234074.0,4417360.0,-816714.0,0.0,0.0,4389470.0,0.0,0.0,1.0,0.0,2008.0,De 11 a 16 anos,10000.0,False,False,1.0,1760.0,2020-12-10T13:41:41
7149,Cheryl Clarke-Rees,Miss Samantha Nash,JQBU99114877618479,0,0.4907988588,0.0,2017-03-21T00:00:00,0,0.0,35000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,35000.0,,2019-12-31T00:00:00,361506.0,25199.0,361506.0,1292415.0,0.0,924616.0,0.0,1771944.0,742434.0,12.0,1029510.0,2013.0,De 6 a 10 anos,20000.0,False,False,1.0,48600.0,2020-12-10T13:44:09
7150,Bethany Fox,Lorraine Fox-Evans,BIMQ71122922367240,3,0.525889638,0.0,2018-07-18T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,40000.0,,2019-12-31T00:00:00,3147682.0,399503.0,4158788.0,3759284.0,0.0,1074740.0,1636022.0,2254613.0,1432295.0,12.0,822318.0,2013.0,De 6 a 10 anos,1300000.0,False,True,1.0,122100.0,2020-12-10T13:48:14
7151,Bradley Hobbs,Amelia Baker,EFYZ76914267397054,0,0.3417766787,0.0,2018-05-23T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,15000.0,,2019-12-31T00:00:00,306340.0,103579.0,321418.0,217839.0,0.0,0.0,85280.0,724781.0,366502.0,12.0,358279.0,2018.0,De 0 a 5 anos,100000.0,False,True,1.0,21160.0,2020-12-10T13:51:27
7152,Mr. Dennis Moore,June Moore-Sanderson,AQZZ11746943861170,0,0.4652792892,0.0,2017-04-25T00:00:00,0,0.0,25000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,10000.0,,,,,,,,,,612610.0,0.0,12.0,0.0,2016.0,De 0 a 5 anos,20000.0,False,False,1.0,16280.0,2020-12-10T13:53:07
7153,Holly Lawson-Jordan,Mrs. Shirley Davies,WFTW74992478265314,3,0.3737727884,0.0,2011-10-05T00:00:00,0,21416.0,30000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,30000.0,,2019-12-31T00:00:00,17823961.0,8871642.0,23854649.0,10725862.0,856019.0,9688681.0,7645276.0,51818185.0,24669741.0,12.0,27148444.0,2003.0,Acima de 17 anos,4500000.0,False,False,1.0,3732802.0,2020-12-10T14:02:04
7154,Marilyn Talbot,Holly Smith-Ahmed,MXYW67651155210282,0,0.5345300391,0.0,2018-01-23T00:00:00,62,2033.08,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,15000.0,,,,,,,,,,2746019.0,0.0,12.0,0.0,1997.0,Acima de 17 anos,26000.0,False,False,1.0,38000.0,2020-12-10T14:02:27
7155,Amber Evans,Jennifer Little-Allan,HHDV87070786136116,8,0.5741542772,0.0,2016-04-15T00:00:00,3,40293.08,1500000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.876721752370822,1500000.0,,2019-12-31T03:00:00,52193824.0,54522992.0,56131518.0,1000000.0,608525.0,22968974.0,18059824.0,199951733.0,-614872100.0,12.0,814823833.0,2015.0,De 0 a 5 anos,1000000.0,False,True,0.9967354229,15222747.0,2020-12-10T14:17:47
7156,Jeremy Jones-Wallis,Cheryl Lee,EVIS64339646315210,27,0.4292453492,0.0,2016-03-03T00:00:00,25,18700.68,30000.0,EmAnaliseDocumentacao,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.9818639502,,
7157,Megan Harrison-Harrison,Mr. Antony Richardson,KCVX26068544389116,14,0.5517117382,0.0,2013-08-21T00:00:00,198,5018.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.0,15000.0,,,,,,,,,,887981.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,15000.0,False,False,1.0,7400.0,2020-12-10T14:18:26
7158,Dr. Claire Robinson,Dr. Stewart Waters,JSQJ85113702745505,4,0.3732162181,0.0,2013-07-11T00:00:00,9,5666.66,100000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8214285714285714,0.1785714285714285,0.0,100000.0,,2020-08-31T03:00:00,13441554.0,6140806.0,14944018.0,1471272.0,441916.0,1920101.0,11133263.0,20077309.0,9271379.0,8.0,10805930.0,2007.0,De 11 a 16 anos,300000.0,True,False,1.0,0.0,2020-12-10T14:25:18
7159,Sally Webb,Jake Bradley,ZWOS42831289410220,21,0.5901884653,0.0,2013-08-28T00:00:00,73,100079.0,75000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,-0.957872287197187,75000.0,,2019-12-31T03:00:00,7613619.0,7211017.0,81903060.0,2308436.0,3098267.0,1196922.0,4852952.0,22100381.0,3353922.0,12.0,18746459.0,1998.0,Acima de 17 anos,20000.0,False,False,0.9346827615,405000.0,2020-12-10T14:26:04
7160,Joseph Jenkins,Francesca Baker,YTZW98693014097135,3,0.4859744682,0.0,2016-12-21T00:00:00,7,5687.96,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.866025403784439,20000.0,,2019-12-31T00:00:00,3270020.0,727028.0,3276144.0,2359115.0,0.0,0.0,2806311.0,742903.0,211186.0,12.0,531717.0,2006.0,De 11 a 16 anos,200000.0,False,True,1.0,192400.0,2020-12-10T14:34:05
7161,Lewis Collins,Mr. Terry Thompson,PPCK82312192465380,2,0.4870469057,0.0,2014-06-30T00:00:00,0,0.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,20000.0,,,,,,,,,,1783152.0,0.0,12.0,0.0,2001.0,Acima de 17 anos,600000.0,False,False,1.0,99900.0,2020-12-10T15:17:34
7162,Sian Kirby,Mr. Joseph Robinson,ASNJ40351175180476,236,0.5898276906,0.0,2016-05-24T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,-0.866025403784439,30000.0,,,,,,,,,,4475935.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,100000.0,False,True,0.1949445308,16280.0,2020-12-10T15:18:05
7163,Stanley Walker,Mary Harrison,TKER72373391424695,107,0.6087450151,0.0,2016-06-15T00:00:00,35,29100.0,12600.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5535714285714285,0.4464285714285714,0.999924122550094,12600.0,,,,,,,,,,7538965.0,7538965.0,12.0,0.0,2009.0,De 11 a 16 anos,300000.0,False,True,0.6949513444,360591.0,2020-12-10T15:23:31
7164,Naomi Turner-Roberts,Dr. Nicholas Phillips,EHKC40625312976995,275,0.4106034347,0.0,2011-03-03T00:00:00,101,46295.35,85000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.866025403784439,85000.0,,2019-12-31T03:00:00,6220551.0,3562143.0,7061426.0,1672273.0,226302.0,2444420.0,2932833.0,16309058.0,6835028.0,12.0,9474030.0,2004.0,De 11 a 16 anos,1379949.0,False,False,1.0,135000.0,2020-12-10T15:26:04
7165,Jeremy Jones-Wallis,Cheryl Lee,EVIS64339646315210,27,0.4292453492,0.0,2016-03-03T00:00:00,25,18700.68,35000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5892857142857142,0.4107142857142857,0.0,35000.0,,,,,,,,,,3354619.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,2000.0,False,True,0.9818639502,13690.0,2020-12-10T15:20:07
7166,Mrs. Amber Ward,Dale Knight,OYVS59562613587408,6,0.5578428231,0.0,2019-04-15T00:00:00,10,73970.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,25000.0,,,,,,,,,,1613656.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,960.0,2020-12-10T16:41:18
7167,Kerry Harrison,Dr. Roy Thompson,AWAB72202018383124,6,0.3717375619,0.0,2019-03-15T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7142857142857142,0.2857142857142857,0.866025403784439,10000.0,,,,,,,,,,1152016.0,0.0,12.0,0.0,1969.0,Acima de 17 anos,70000.0,False,False,1.0,3300.0,2020-12-10T16:42:11
7168,Mr. Roy Jackson,Dr. Vanessa Patel,AHXL92957523284614,48,0.3982766058,0.0,2017-01-24T00:00:00,64,14901.07,22000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,-0.891680764431441,15000.0,,2019-12-31T00:00:00,10815416.0,2691278.0,11082590.0,8391311.0,0.0,9793066.0,1595641.0,71165.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,200000.0,False,False,0.6963862348,449739.0,2020-12-10T16:42:51
7169,Ms. Tracy Williams,Rita Simmons,EWFQ05122070257883,3,0.343995435,0.0,2014-02-07T00:00:00,38,14232.1,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.875,0.125,0.0,45000.0,,2018-12-31T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047524.0,0.0,12.0,0.0,2002.0,Acima de 17 anos,20000.0,False,False,1.0,66600.0,2020-12-10T16:43:20
7170,Lucy Gray,Ben Brown,LWZN28492640038620,3,0.4464826513,0.0,2020-03-11T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,50000.0,,2019-12-31T00:00:00,73346249.0,15889843.0,118886939.0,102987096.0,0.0,13595772.0,31702220.0,66129082.0,-4111822.0,12.0,70240904.0,1995.0,Acima de 17 anos,231652074.0,False,False,1.0,8880000.0,2020-12-10T16:45:28
7171,Harriet Moore,Max Atkinson,DZPP69429607652614,0,0.3032842865,0.0,2018-10-08T00:00:00,0,0.0,25000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,25000.0,,,,,,,,,,3714482.0,0.0,12.0,0.0,2002.0,Acima de 17 anos,80000.0,False,False,1.0,140600.0,2020-12-10T16:46:30
7172,Gail Wells,Marilyn Holden,YFOX89081083275452,10,0.4445438293,0.0,2015-12-07T00:00:00,64,427368.68,1200000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,3.28e-14,1000000.0,,2019-12-31T03:00:00,23957204.0,4304688.0,26171298.0,19623962.0,2242647.0,3254315.0,14027798.0,53539270.0,3610487.0,12.0,49928783.0,2014.0,De 6 a 10 anos,1000000.0,False,True,0.9981274193,4030686.0,2020-12-10T16:48:31
7173,Mohamed Hopkins,Robin Finch-Dennis,CIOS20472635945568,0,0.0,,,0,0.0,50000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,,,2020-08-31T00:00:00,52160296.0,6710514.0,89417898.0,82707385.0,0.0,1689759.0,5355536.0,10487653.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,87000000.0,False,False,0.0,2505240.0,
7174,Jake Kennedy-Hilton,Brett Young-Marshall,JRUV64006011559433,36,0.5403541885,0.0,2017-08-01T00:00:00,0,0.0,300000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6785714285714285,0.3214285714285714,0.0,300000.0,,2019-12-31T03:00:00,34436965.0,23272132.0,58196797.0,24803026.0,1232128.0,0.0,24791804.0,173791382.0,43703819.0,12.0,130087563.0,2000.0,Acima de 17 anos,1.0,False,True,1.0,8381691.0,2020-12-10T17:09:27
7175,Damian Smith-Price,Miss Joanne Wilson,USZK93244723684573,3,0.3886656781,0.0,2007-05-14T00:00:00,44,1139321.9,1600000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7678571428571428,0.2321428571428571,0.0,1600000.0,,2020-06-30T03:00:00,41501353.0,40692542.0,62188103.0,2694104.0,1551341.0,8825193.0,20679529.0,56615900.0,15762442.0,6.0,40853458.0,1970.0,Acima de 17 anos,5000000.0,True,False,1.0,6055378.0,2020-12-10T17:11:46
7176,Fiona Bolton,Lisa Abbott-Oliver,AUKT18060755425796,3,0.5744163104,0.0,2012-04-18T00:00:00,345,2736.9,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,30000.0,,2019-12-31T00:00:00,526949.0,394502.0,548324.0,153822.0,26551.0,0.0,175349.0,2056115.0,933707.0,12.0,1122408.0,1976.0,Acima de 17 anos,150000.0,False,False,1.0,11840.0,2020-12-10T18:39:05
7177,Stewart Donnelly,Mrs. Kathleen Taylor,MHQQ22647684094450,20,0.4671655425,0.0,2020-01-06T00:00:00,55,7673.41,10000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5,0.4999999999999999,0.0,,,2019-12-31T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285576.0,0.0,6.0,0.0,2019.0,De 0 a 5 anos,150000.0,False,False,1.0,6160.0,
7178,Gordon Wilkinson,Ms. Francesca Coates,GVGH17214871641553,2,0.5753678955,0.0,2019-05-31T00:00:00,81,39595.25,80000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,60000.0,,2019-12-31T03:00:00,28581766.0,24138654.0,36988020.0,9458008.0,3450000.0,6059124.0,19993647.0,143937778.0,41984340.0,12.0,101953438.0,2018.0,De 0 a 5 anos,189000.0,False,False,1.0,19951611.0,2020-12-10T18:42:35
7179,Ann Bennett,Reece Coleman,HUGC62393658199060,0,0.5250416667,0.0,2020-12-09T00:00:00,344,3600.0,30000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,10000.0,,2019-12-31T00:00:00,386236000.0,246703000.0,585968000.0,322053000.0,0.0,151058000.0,179232000.0,589374000.0,206599000.0,12.0,382775000.0,1985.0,Acima de 17 anos,475656039.0,True,False,1.0,0.0,2020-12-10T18:49:46
7180,Diana Martin,Stephen Murphy,XFZU56699382608584,5,0.4653190616,0.0,2020-10-29T00:00:00,111,15943.86,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,20000.0,,,,,,,,,,1160566.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,50000.0,False,False,1.0,720.0,2020-12-10T18:50:29
7181,Graham Willis,Joel Pearson,BHYD38054596349024,6,0.439507916,0.0,2016-11-30T00:00:00,21,766932.13,1200000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7142857142857142,0.2857142857142857,0.902001720453678,900000.0,,2020-08-31T03:00:00,43815734.0,11453474.0,43886722.0,10789134.0,29238.0,0.0,15784350.0,21708396.0,21682235.0,8.0,26161.0,1995.0,Acima de 17 anos,1000000.0,True,False,0.995446065,0.0,2020-12-10T18:59:32
7182,Mrs. Elaine Fletcher,Wayne Parsons,JYSG85905430144347,0,0.3181687253,0.0,2017-04-17T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,10000.0,,,,,,,,,,3423951.0,0.0,12.0,0.0,1996.0,Acima de 17 anos,120000.0,False,False,1.0,66127.0,2020-12-10T19:33:52
7183,Miss Tracy Ball,Carly Campbell,RKZQ45519043260642,6,0.586737984,0.0,2020-02-06T00:00:00,147,37880.23,80000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,80000.0,,2019-12-31T00:00:00,2208044.0,1069781.0,2711044.0,1641263.0,90000.0,1168617.0,323020.0,14376685.0,12985995.0,12.0,1390690.0,2006.0,De 11 a 16 anos,100000.0,False,False,1.0,77400.0,2020-12-10T19:34:45
7184,Dean Clayton,Abdul Wood,BZFA06542301998587,6,0.0,,2015-07-07T15:43:00,0,0.0,50000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6607142857142857,0.3392857142857142,0.0,50000.0,,2019-12-31T00:00:00,5060748.0,4735949.0,5392990.0,-178305.0,1324346.0,1199591.0,3472742.0,15418736.0,768687.0,12.0,14650049.0,2015.0,De 0 a 5 anos,30000.0,False,False,0.0,213600.0,2020-12-10T19:41:02
7185,Adam Chadwick,Dr. Brandon Hawkins,HTSM98033552140538,5,0.1280423058,0.0,2016-08-29T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8392857142857142,0.1607142857142857,0.0,35000.0,,,,,,,,,,1809478.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,10000.0,False,False,1.0,12420.0,2020-12-10T19:42:00
7186,Marion Pearce,Melanie Barber-Jones,HKHM91437872142282,20,0.4104429369,0.0,2016-02-22T00:00:00,0,0.0,40000.0,ReprovadoAnalista,De 51 a 80 % - Alto,0.4642857142857142,0.5357142857142857,0.866025403784439,,,,,,,,,,,2452902.0,0.0,5.0,0.0,2012.0,De 6 a 10 anos,70490.0,True,True,1.0,38700.0,
7187,Aaron Hardy,Alex Davies-Parsons,DWWZ59165033617433,0,0.2660117044,0.0,2018-06-18T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,0.0,20000.0,,,,,,,,,,1325544.0,0.0,5.0,0.0,2005.0,De 11 a 16 anos,10000.0,False,True,1.0,1760.0,2020-12-10T19:45:22
7188,Joyce Ward,Mark Martin,GRTO26476605372312,2,0.2606411612,0.0,2019-03-20T00:00:00,126,158627.16,220000.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,
7189,Mrs. Tracey Griffiths,Jane Lewis,MRYF85659654667402,0,0.4879315559,0.0,2015-05-26T00:00:00,344,17193.6,200000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,20000.0,,2020-08-31T03:00:00,1356773.0,142348.0,1444321.0,100000.0,181787.0,488132.0,847014.0,719714.0,715168.0,8.0,4546.0,2010.0,De 6 a 10 anos,100000.0,False,False,1.0,48600.0,2020-12-10T19:52:00
7190,Jane Smith-Burgess,Mrs. Danielle Griffiths,NEPW37847486813629,0,0.497727451,0.0,2020-11-24T00:00:00,241,7140.0,10000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5714285714285714,0.4285714285714285,0.0,,,,,,,,,,,350914.0,0.0,7.0,0.0,2020.0,De 0 a 5 anos,80000.0,False,True,1.0,720.0,
7191,Chloe Carey,Keith Holt,RJXK83530075090624,7,0.3423987411,0.0,2009-01-19T00:00:00,0,0.0,40000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,35000.0,,2019-12-31T00:00:00,2567961.0,1679021.0,2733562.0,984934.0,1189238.0,1470012.0,383981.0,6223778.0,3809077.0,12.0,2414701.0,1996.0,Acima de 17 anos,1200000.0,False,False,1.0,48015.0,2020-12-10T20:36:15
7192,Mrs. Angela Allen,Fiona Wade,GYRT46573771077749,34,0.5988714477,0.0,2018-01-04T00:00:00,77,23566.75,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,-3e-16,35000.0,,,,,,,,,,2527798.0,0.0,12.0,0.0,2014.0,De 6 a 10 anos,50000.0,False,False,1.0,16200.0,2020-12-10T20:37:43
7193,Sean Holt,Matthew Smith-Barlow,RADS66960745036178,0,0.0,,2020-06-01T14:06:40,0,0.0,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,10000.0,,2019-12-31T00:00:00,39037790.0,10571404.0,45995467.0,35424062.0,73543.0,4295437.0,1238376.0,0.0,0.0,1.0,0.0,2008.0,De 11 a 16 anos,2500000.0,False,False,0.0,498000.0,2020-12-11T12:57:19
7194,Damian McDonald,Miss Nicola Smith,HAXQ61960999837183,5,0.5117253784,0.0,2019-04-30T00:00:00,18,87561.0,1200000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,800000.0,,2019-12-31T03:00:00,46189628.0,2253845.0,47681814.0,45427968.0,0.0,11155790.0,13026332.0,29142843.0,0.0,6.0,0.0,2010.0,De 6 a 10 anos,1200000.0,False,False,1.0,3818000.0,2020-12-10T20:55:34
7195,Stewart Smith,Ms. Carol Stevenson,LMYX91816699890771,5,0.6010166008,0.0,2014-02-18T00:00:00,0,0.0,600000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,-0.866025405082641,600000.0,,2020-03-31T03:00:00,328778517.0,86495339.0,345824174.0,245430146.0,0.0,95497476.0,161516549.0,387672746.0,114177949.0,3.0,273494797.0,2004.0,De 11 a 16 anos,19000000.0,False,False,0.9999999763,0.0,2020-12-11T13:02:09
7196,Katy Walker,Marian Dawson-Leonard,BUMM22579586111909,0,0.5012166693,0.0,2020-09-15T00:00:00,0,0.0,145000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,145000.0,,2019-12-31T03:00:00,12069261.0,10407632.0,14369543.0,3959940.0,0.0,4220824.0,5356437.0,61923384.0,23377528.0,12.0,38545856.0,1988.0,Acima de 17 anos,6900.0,False,False,1.0,1761409.0,2020-12-11T13:06:22
7197,Joseph Jenkins,Francesca Baker,YTZW98693014097135,3,0.4859744682,0.0,2016-12-21T00:00:00,7,5687.96,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.866025403784439,25000.0,,2019-12-31T00:00:00,3270020.0,727028.0,3276144.0,2359115.0,0.0,0.0,2806311.0,742903.0,211186.0,12.0,531717.0,2006.0,De 11 a 16 anos,200000.0,False,True,1.0,192400.0,2020-12-11T13:07:04
7198,Natasha Matthews,Francis Cross-Gibson,PHHI17995319330014,0,0.4802744721,0.0,2020-10-05T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,0.0,15000.0,,2019-12-31T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792023.0,0.0,5.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,8640.0,2020-12-11T13:10:19
7199,Dr. Howard Robertson,Gordon Richards,HXJA10240121394453,13,0.581735286,0.0,2015-02-04T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.0,30000.0,,,,,,,,,,6528194.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,50000.0,False,True,1.0,7040.0,2020-12-11T13:30:52
7200,Dr. Guy Cook,Nigel Archer-Hicks,XBOU90485975657962,8,0.4727089922,0.0,2013-02-28T00:00:00,0,0.0,100000.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.8644430654,,
7201,Matthew Hughes,Rachel Hussain-Brady,EGPX74969793499965,3,0.2435228153,0.0,2020-08-04T00:00:00,26,38187.99,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,0.0,40000.0,,2019-12-31T00:00:00,3481707.0,0.0,4450179.0,3907816.0,0.0,0.0,310061.0,1678310.0,0.0,12.0,0.0,2019.0,De 0 a 5 anos,3000000.0,False,True,1.0,39600.0,2020-12-11T13:36:35
7202,Amanda Green-Wright,Joel Woods,IVSK94236370325143,0,0.2550833341,0.0,2018-07-12T00:00:00,0,0.0,150000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7857142857142857,0.2142857142857142,0.0,60000.0,,2019-12-31T03:00:00,1596007.0,804467.0,1602524.0,778880.0,82681.0,1361653.0,120468.0,2690652.0,1123721.0,12.0,1566931.0,2004.0,De 11 a 16 anos,800000.0,False,True,1.0,213261.0,2020-12-11T13:37:34
7203,Marilyn Chan-Anderson,Raymond Parker,PCVI24213068479712,60,0.3757811558,0.0,2014-03-31T00:00:00,1,2400.02,130000.0,DocumentacaoReprovada,De 0 a 10 % - Muito Baixo,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.6913422987,,
7204,Joyce Ward,Mark Martin,GRTO26476605372312,2,0.2606411612,0.0,2019-03-20T00:00:00,126,158627.16,220000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9464285714285714,0.0535714285714285,0.0,170000.0,,2020-07-31T03:00:00,5032853.0,4250632.0,5806308.0,1101916.0,0.0,1546594.0,2162388.0,2047885.0,1011094.0,7.0,1036791.0,2013.0,De 6 a 10 anos,0.0,False,False,1.0,106800.0,2020-12-11T13:43:30
7205,Elliott Price-Davidson,Simon Begum-Ward,FMZG75960161902578,3,0.5376810295,0.0,2016-06-30T00:00:00,68,31059.15,250000.0,ReprovadoAnalista,De 11 a 30 % - Baixo,0.8214285714285714,0.1785714285714285,0.0,,,2019-08-31T03:00:00,3494490.0,1265213.0,3622898.0,2310579.0,945832.0,348963.0,3008670.0,17591660.0,6299783.0,8.0,11291877.0,2014.0,De 6 a 10 anos,1000000.0,True,False,1.0,1496802.0,
